time,target_deg,gimbal_deg,error_deg,rate_deg_s
6.04,-10.854708630096347,-3.7558327068193735,-7.098875923276974,-21.622939905903436
6.0600000000000005,-11.434561571240959,-4.180724205364611,-7.253837365876348,-21.24457492726189
6.08,-11.95594784585978,-4.596448026673346,-7.359499819186435,-20.78619106543672
6.1000000000000005,-12.420233357540052,-5.001418025215916,-7.418815332324138,-20.2484999271285
6.12,-12.829724881940413,-5.3940707723919985,-7.435654109548413,-19.632637358804146
6.140000000000001,-13.18762320197846,-5.772874175241633,-7.4147490267368275,-18.940170142481712
6.16,-13.497963060182737,-6.136336156270035,-7.361626903912702,-18.17309905142015
6.18,-13.765540825627008,-6.483013318904442,-7.282527506722566,-17.333858131720334
6.2,-13.99583095029628,-6.811519521317683,-7.184311428978598,-16.42531012066202
6.22,-14.194892451623337,-7.120534280498684,-7.074358171124654,-15.450737959050034
6.24,-14.369266801946596,-7.4088109285444865,-6.9604558734021085,-14.413832402290168
6.26,-14.525868729705062,-7.675184444198729,-6.850684285506333,-13.318675782712134
6.28,-14.671871539518111,-7.918578884661738,-6.753292654856374,-12.169722023150463
6.3,-14.814588637420002,-8.138014345628369,-6.676574291791633,-10.971773048331595
6.32,-14.961353002302443,-8.332613381339511,-6.628739620962931,-9.72995178555711
6.34,-15.119396374260807,-8.501606821117546,-6.61778955314326,-8.449671988901738
6.36,-15.295729934627701,-8.644338924338946,-6.651391010288755,-7.136605161069993
6.38,-15.497028230943906,-8.760271822011509,-6.736756408932396,-5.796644883628192
6.4,-15.729518053274012,-8.848989199992378,-6.880528853281635,-4.4358688990433714
6.42,-15.99887389679763,-8.910199186319739,-7.088674710477891,-3.06049931636807
6.44,-16.31012155052274,-8.943736413042053,-7.366385137480688,-1.6768613361157296
6.46,-16.667551234647846,-8.949563231213098,-7.717988003434749,-0.29134090855225364
6.48,-17.074641571227307,-8.927770066273617,-8.14687150495369,1.0896582469740526
6.5,-17.53399551636,-8.878574909751402,-8.6554206066086,2.4597578261107036
6.5200000000000005,-18.0472892093726,-8.80232195196987,-9.24496725740273,3.8126478890766493
6.54,-18.615234507891067,-8.699479369148483,-9.915755138742583,5.142129141069392
6.5600000000000005,-19.237555779978095,-8.570636286795725,-10.66691949318237,6.442154117637885
6.58,-19.912981318499494,-8.416498949528048,-11.496482368971446,7.706866863383845
6.6000000000000005,-20.63924953153918,-8.237886135291824,-12.401363396247357,8.93064071181126
6.62,-21.41312984905033,-8.035723859320727,-13.377405989729603,10.108113798554857
6.640000000000001,-22.230458073086346,-7.811039419935882,-14.419418653150467,11.234221969242288
6.66,-23.086185689961603,-7.564954844406376,-15.521230845555225,12.304228776475226
6.68,-23.97444246056081,-7.298679798458617,-16.67576266210219,13.313752297387973
6.7,-24.88861141265338,-7.01350402758974,-17.875107385063636,14.258788543443867
6.72,-25.82141517925089,-6.710789402049733,-19.110625777201157,15.135731277000334
6.74,-26.76501246235616,-6.391961640167357,-20.3730508221888,15.941388094118834
6.76,-27.71110325426779,-6.058501786577503,-21.652601467690285,16.67299267949264
6.78,-28.651041321043287,-5.711937522846022,-22.939103798197266,17.328213186574068
6.8,-29.575952346627254,-5.353834387978992,-24.222117958648262,17.905156743351515
6.82,-30.476856053045385,-4.985786985356875,-25.49106906768851,18.402370131105826
6.84,-31.344790553154773,-4.609410250772416,-26.735380302382357,18.818836729222966
6.86,-32.17093715857336,-4.226330853509761,-27.944606305063598,19.153969863132748
6.88,-32.94674385707891,-3.8381787988280758,-29.108565058250832,19.40760273408424
6.9,-33.66404569109808,-3.446579295864142,-30.217466395233938,19.57997514819669
6.92,-34.31518031164832,-3.0531449499136776,-31.262035361734643,19.67171729752322
6.94,-34.8930970496459,-2.6594683323683888,-32.23362871727751,19.683830877264448
6.96,-35.39145793787909,-2.2671149753611397,-33.12434296251795,19.61766785036247
6.98,-35.80472923086272,-1.8776168314982606,-33.92711239936446,19.47490719314395
7.0,-36.12826210459945,-1.4924662320345417,-34.635795872564906,19.25752997318595
7.0200000000000005,-36.35836137204429,-1.1131103695757103,-35.245251002468585,18.96779312294157
7.04,-36.49234122059293,-0.7409463239806732,-35.75139489661225,18.608202279751854
7.0600000000000005,-36.52856716274344,-0.37731664268811405,-36.15125052005533,18.181484064627956
